DISPLAY_NA,WARD_NAME,WARD_NO,date,mean
"0 4th Main Road, Lingayana Palya, Jogupalya, Bengaluru",Jogupalya,89,7/1/2015,15188.56761
"0 DK Lane, Anchepet, Chickpet, Bengaluru",Chickpete,109,7/1/2015,15299.49629
"200 12th Main Road, Keshava Nagar, Binnipete, Bengaluru",Cottonpete,120,7/1/2015,15316.61025
"0 5th A Cross Road, Mariyappanapalya, Binnipete, Bengaluru",Binnipete,121,7/1/2015,15329.35569
"U/65/1, Malleshwaram West, Bengaluru",Dattatreya Temple,77,7/1/2015,15280.64529
"24, RK Puram, Gandhi Nagar, Bengaluru",Gandhinagar,94,7/1/2015,15283.62995
"Bangalore City Junction Railway, M.G. Railway Colony, Sevashrama, Bengaluru",Subhash Nagar,95,7/1/2015,15309.07103
"0 3rd Cross Road, 4N Block, Ramchandrapuram, Srirampura, Bengaluru",Okalipuram,96,7/1/2015,15322.16084
"22/A, West Of Chord Road, 3rd Stage, Basaveshwar Nagar, Bengaluru",Basaveshwara Nagar,100,7/1/2015,15324.11991
"0 4th Main Road, KHB Colony, Basaveshwar Nagar, Bengaluru",Kamakshipalya,101,7/1/2015,15324.17873
"Umamaheshwara Niwas, Bovi Colony, Basaveshwar Nagar, Bengaluru",Shivanagara,107,7/1/2015,15320.65051
"0 6th Cross Road, 4th M Block, Manjunath Nagar, Rajaji Nagar, Bengaluru",Sriramamandir,108,7/1/2015,15317.31934
"1400 6th Cross Road, Bashyam Nagar, Dayananda Nagar, Rajaji Nagar, Bengaluru",Dayananda Nagar,97,7/1/2015,15312.60745
"G/10, Mariappanapalya, Rajaji Nagar, Bengaluru",Prakash Nagar,98,7/1/2015,15311.55452
"0 12th Main Road, 2nd Block, Basaveshwar Nagar, Bengaluru",Rajaji Nagar,99,7/1/2015,15314.12159
"400 13th Cross Road, Govindaraja Nagar Ward, Cauvery Nagar, Vijaya Nagar, Bengaluru",Kaveripura,103,7/1/2015,15309.18006
"1700 5th Main Road, Govindaraja Nagar Ward, Govindarajanagar, Vijaya Nagar, Bengaluru",Govindaraja Nagar,104,7/1/2015,15316.12298
"0 17th A Cross Road, Agrahara Dasarahalli, Rajaji Nagar, Bengaluru",Agrahara Dasarahalli,105,7/1/2015,15305.90376
"Colorado, Rajaji Nagar Industrial Town, Rajaji Nagar, Bengaluru",Dr. Raj Kumar Ward,106,7/1/2015,15303.50642
"0 16th Main Road, CHBS Layout, Stage 2, Vijaya Nagar, Bengaluru",Marenahalli,125,7/1/2015,15309.14039
"200 6th Cross Road, Govindaraja Nagar Ward, GKW Layout, Vijaya Nagar, Bengaluru",Maruthi Mandir ward,126,7/1/2015,15269.09026
"0 Manjunatha Talkies Road, Sanjivini Nagara, Govindarajanagar, Vijaya Nagar, Bengaluru",Mudalapalya,127,7/1/2015,15272.33404
"1600 14th Cross Road, Nagarbhavi 1st Stage, BDA Lay Out, Chandra Layout, Bengaluru",Nagarabhavi,128,7/1/2015,15184.81945
"0 Nayandahalli Main Road, Vinayaka Extension, Nayanda Halli, Bengaluru",Nayandahalli,131,7/1/2015,15178.19242
"0 5th Main Road, Kempapura Agrahara, Bengaluru",Kempapura Agrahara,122,7/1/2015,15333.33042
"1100 2nd Main Road, Hoshalli Extension, Stage 1, Vijaya Nagar, Bengaluru",Vijayanagar,123,7/1/2015,15315.00568
"2300 9th Cross Road, Hampi Nagar, Stage 1, Vijaya Nagar, Bengaluru",Hosahalli,124,7/1/2015,15289.83704
"0 2nd Cross Road, Basaveshawara HBCS Layout 2nd Stage, Chandra Layout, Attiguppe, Bengaluru",Attiguppe,132,7/1/2015,15235.22214
"400 4th Cross Road, Vijaya Nagar II Stage, Vijaya Nagar, Bengaluru",Hampi Nagar,133,7/1/2015,15241.60465
"0 F Street, New Guddadahalli, Bapuji Nagar, Bengaluru",Bapuji Nagar,134,7/1/2015,15261.03214
"0 4th Cross Road, Telecom Colony, Srinagar, Banashankari, Bengaluru",Gali Anjenaya Temple ward,157,7/1/2015,15261.71564
"300 Mysore Road, Muthachari Industrial Estate, Deepanjali Nagar, Bengaluru",Deepanjali Nagar,158,7/1/2015,15257.72286
"0 11th C Cross Road, Vinayaka Nagar, Padarayana Pura, Bengaluru",Padarayanapura,135,7/1/2015,15281.68398
"0 1st Main Road, Devaraj URS Nagar, Padarayana Pura, Bengaluru",Jagajivanaramnagar,136,7/1/2015,15303.62243
"0 Chowdappa Road, Cobaley Colony, Azad Nagar, Bengaluru",Rayapuram,137,7/1/2015,15323.08074
"100 5th Cross Road, Anjanappa Gardens, Cottonpete, Bengaluru",Chalavadipalya,138,7/1/2015,15304.3244
"0 2nd Main Road, New Tharagupet, Bengaluru",K R Market,139,7/1/2015,15303.79667
"100 7th Cross Road, Chamrajpet, Bengaluru",Chamrajapet,140,7/1/2015,15293.36922
"165, Vittal Nagar, Kasthuriba Nagar, Azad Nagar, Bengaluru",Azad Nagar,141,7/1/2015,15276.30529
"3rd Cross Road, Sampangi Rama Nagar, Bengaluru",Sudham Nagara,118,7/1/2015,15283.90351
"59, Kalasipalyam New Extension, Kalasipalya, Bengaluru",Dharmaraya Swamy Temple,119,7/1/2015,15313.43563
"Vaibhav Apartments, Gandhi Bazaar Main Road, Gandhi Bazaar, Basavanagudi, Bengaluru",Sunkenahalli,142,7/1/2015,15252.06053
"0 KP Ramaiya Road, Upparahalli, Mavalli, Bengaluru",Vishveshwara Puram,143,7/1/2015,15276.24256
"Raja Niwas, 7th Cross Road, Arekempanahalli, Mavalli, Bengaluru",Siddapura,144,7/1/2015,15237.22189
"0 16th Cross Road, Lakkasandra Extension, Wilson Garden, Bengaluru",Hombegowda Nagara,145,7/1/2015,15263.05926
"Nimhans Campus Road, RBI Extension, Hombegowda Nagar, Bengaluru",Jayanagar,153,7/1/2015,15209.34655
"Ueda Priya House, Tara Subba Rao Road, Gavipura, Kempegowda Nagar, Bengaluru",Hanumanth Nagar,155,7/1/2015,15241.73619
"12, Srinagar, Banashankari, Bengaluru",Srinagar,156,7/1/2015,15251.34714
"0 Subbarama Chetty Road, NR Colony, Basavanagudi, Bengaluru",Basavanagudi,154,7/1/2015,15256.34088
"Mandhara Niwas, 1st phase Girinagar, Banashankari Stage I, Banashankari, Bengaluru",Girinagar,162,7/1/2015,15258.83854
"0 1st Cross Road, 4th Block, Banashankari 3rd Stage, Banashankari, Bengaluru",Katriguppe,163,7/1/2015,15268.97247
"6th Cross Road, Ashok Nagar, Banashankari Stage I, Banashankari, Bengaluru",Vidyapeeta ward,164,7/1/2015,15267.39513
"Sushma Nilayam, 6th Main Road, Hrushikesh Nagar, Dattatreya Nagar, Hosakerehalli, Bengaluru",Hosakerehalli,161,7/1/2015,15230.30362
"BDA Shopping Complex, 24th Cross Road, Siddanna Layout, Banashankari Stage II, Banashankari, Bengaluru",Ganesh Mandir ward,165,7/1/2015,15270.96697
"300 6th Cross Road, 1st Block, 7th Block, Jayanagar, Bengaluru",Karisandra,166,7/1/2015,15258.68709
"30/2, Sakamma Garden, Jayanagar, Bengaluru",Yediyur,167,7/1/2015,15248.62238
"200 4th Cross Road, Umarbagh Layout, Banashankari, Bengaluru",Banashankari Temple ward,180,7/1/2015,15262.55037
"1700 Vyasaraya Ballal Road, Kumaraswamy Layout I Stage, Bengaluru",Kumaraswamy Layout,181,7/1/2015,15262.8206
"100 2nd Main Road, Rajathadri Kalayana Mantappa, Padmanabhanagar, Bengaluru",Padmanabha Nagar,182,7/1/2015,15272.19006
"0 9th Cross Road, Rangadasapp Layout, Pukhraj Layout, Adugodi, Ad",Lakkasandra,146,7/1/2015,15200.4595
"900 Adugodi Main Road, Audugodi Police Quarters, Adugodi, Bengaluru",Adugodi,147,7/1/2015,15185.95231
"26, Gowda Muniswamy Garden, Ejipura, Bengaluru",Ejipura,148,7/1/2015,15159.13914
"Prem Complex, Koramangala 3 Block, Koramangala, Bengaluru",Koramangala,151,7/1/2015,15191.94229
"0 3rd Main Road, Bharathi Layout, Venkateshwara Layout, Suddagunte Palya, Bengaluru",Suddagunte Palya,152,7/1/2015,15230.94673
"0 34th Main Road, 1st Phase, JP Nagar, Bengaluru",Sarakki,178,7/1/2015,15240.81979
"0 8th Cross Road, Teacher's Colony, Jakkasandra, 1st Block Koramangala, HSR Layout 5th Sector, Bengaluru",Jakkasandra,173,7/1/2015,15221.31505
"1100 16th Main Road, MCHS Colony, Stage 2, BTM 2nd Stage, Bengaluru",BTM Layout,176,7/1/2015,15212.62412
"Raghva Niwas, 38th Cross Road, 4th T Block East, Pattabhirama Nagar, Jayanagar, Bengaluru",Pattabhiram Nagar,168,7/1/2015,15222.38075
"100 16 A Main Road, Canara Bank Colony, Jayanagar 3rd Block East, Jayanagar, Bengaluru",Byrasandra,169,7/1/2015,15198.58295
"725-44, TMC Layout, 1st Phase, JP Nagar, Bengaluru",Shakambari Nagar,179,7/1/2015,15242.00195
"State Highway 35, Devasthanagalu, Gunjur Village, Bengaluru",Varthuru,149,7/1/2015,15160.16546
"Bellandur - Doddakannelli Road, Adarsh Palm Retreat, Bellandur, Bengaluru",Bellanduru,150,7/1/2015,15121.80103
"300 5B Road, Shivaji Nagar, Basavanna Nagar, Whitefield, Bengaluru",Garudachar Playa,82,7/1/2015,15206.57157
"Patalamma Layout, V S Reddy Colony, Kadugodi, Bengaluru",Kadugodi,83,7/1/2015,15207.97335
"M4, Phase 1, Whitefield, Bengaluru",Hagadur,84,7/1/2015,15153.2506
"Shriram Spurthi, Road, Sri Nivasa Reddy Layout, AECS Layout, Brookefield, Bengaluru",Dodda Nekkundi,85,7/1/2015,15195.50005
"2200 15th B Cross Road, Vanganahalli, 1st Sector, HSR Layout, Bengaluru",HSR Layout,174,7/1/2015,15194.07555
"200 4th A Main Road, Roopena Agrahara, Bommanahalli, Bengaluru",Bommanahalli,175,7/1/2015,15207.06572
"Raj Kumar Statue Road, Jarganahalli, JP Nagar Phase 6, JP Nagar, Bengaluru",Jaraganahalli,186,7/1/2015,15248.10144
"0 5th Cross Road, 5th Phase, T Muniyappa Layout, Sahyadri Layout, Bengaluru",Puttenahalli,187,7/1/2015,15220.41673
"100 Devarachikkanahalli Road, Shanbogh Naggappa Layout, Vijaya Bank Layout, Bilekahalli, Bengaluru",Bilekhalli,188,7/1/2015,15214.29059
"0 2nd Cross Road, Hongasandra, Bengaluru",Hongasandra,189,7/1/2015,15237.7824
"100 11th Main Road, Hosapalaya, Muneshwara Nagar, Bengaluru",Mangammanapalya,190,7/1/2015,15263.34478
"Unnamed Road, Sai Meadows, Parappana Agrahara, Bengaluru",Singasandra,191,7/1/2015,15195.82351
"100 Hulimavu Lake Road, Krishna Layout, Hulimavu, Bengaluru",Arakere,193,7/1/2015,15188.80519
"4th Cross Road, Jayanagar housing society layout, Subramanyapura, Bengaluru",Uttarahalli,184,7/1/2015,15182.71273
"300 9th Cross Road, Prathiba Industrial Estate, Kumaraswamy Layout, Bengaluru",Yelchenahalli,185,7/1/2015,15256.97212
"469/2, Begur, Bengaluru",Begur,192,7/1/2015,15165.77886
"1st G Cross, Royal Lake Front Phase1 and 2, Gottigere, Bengaluru",Gottigere,194,7/1/2015,15132.69388
"0 1st Main Road, Sheryas Colony, 8th Phase, JP Nagar, Bengaluru",Konankunte,195,7/1/2015,15201.07791
"Anjanapura 80 Feet Road, Anjanapura Village, Anjanapura Township, Bengaluru",Anjanapura,196,7/1/2015,15128.00703
"NITTE Meenakshi College Road, BSF Campus, Yelahanka, Bengaluru",Kempegowda Ward,1,7/1/2015,15185.37295
"0 Kithaganur Main Road, Thambu Chetty Palya, Battarahalli, Bengaluru",K R Puram,52,7/1/2015,15206.2602
"300 8th A Cross Road, Health Layout, Chandrashekhara Layout, Annapurneshwari Nagar, Bengaluru",Jnana Bharathi ward,129,7/1/2015,15168.47414
"400 East End Main Road, Corporation Colony, Jayanagara 9th Block, Jayanagar, Bengaluru",Jayanagar East,170,7/1/2015,15237.56762
"0 F Cross Road, Krishnappa Garden, 1st Stage, BTM Layout, Bengaluru",Gurappanapalya,171,7/1/2015,15249.85927
"500 1st Main Road, Bhuvaneshwari Nagar, Banashankari, Bengaluru",Chikkalsandra,183,7/1/2015,15252.15031
"0 1st Main Road, Kuvempu Nagar, Konanakunte, Bengaluru",Vasanthpura,197,7/1/2015,15216.60848
"100 4th Cross Road, 3rd Phase, JP Nagar, Bengaluru",J P Nagar,177,7/1/2015,15237.78573
"0 1st B Cross Road, Cashier Layout, 1st Stage, BTM Layout, Bengaluru",Madivala,172,7/1/2015,15238.47027
"Kalkere-Agara Main Road, Horamavu Agara, Kalkere, Bengaluru",Ramamurthy Nagar,26,7/1/2015,15188.23232
"0 Horamavu Agara Main Road, 1st Block, Mallappa Layout, Prakruthi Township, Bengaluru",Horamavu,25,7/1/2015,15245.38937
"0 3rd Cross Road, Manjunatha Layout, Marathahalli Village, Marathahalli, Bengaluru",Marathahalli,86,7/1/2015,15174.77184
"BGS Road, Kodipalya, Bengaluru",Hemmigepura,198,7/1/2015,15172.19293
"Unnamed Road, Bengaluru",Chowdeswari Ward,2,10/1/2015,15094.83285
"9th Cross Bhel Layout, Adityanagar, Vidyaranyapura, Bengaluru",Atturu,3,10/1/2015,15116.14456
"15th A Cross Road, Yelahanka Satellite Town, Yelahanka, Bengaluru",Yelahanka Satellite Town,4,10/1/2015,15100.03895
"SP Naidu Layout 4th Cross Street, SP Naidu Layout, Dooravani Nagar, Bengaluru",Vijnanapura,51,10/1/2015,15199.85578
"Medahalli Kadugodi Road, Bharathi Nagar, Krishnarajapura, Bengaluru",Basavanapura,53,10/1/2015,15128.66675
"0 Kodigehalli Main Road, Kodigehalli, Krishnarajapura, Bengaluru",Hudi,54,10/1/2015,15130.36135
"Justice Bheemiah Layout 1st Main Road, Roshan Nagar, Krishnarajapura, Bengaluru",Devasandra,55,10/1/2015,15199.41384
"100 2nd Cross Road, A Narayanapura, Mottappa Compound, Udaya Nagar, Mahadevapura, Bengaluru",A Narayanapura,56,10/1/2015,15187.31942
"Ranganatha Layout, Ranganatha Layout, Mahadevapura, Bengaluru",Vijnana Nagar,81,10/1/2015,15164.40146
"HAL Old Airport Road, HAL Airport Area, HAL, Bengaluru",HAL Airport,87,10/1/2015,15175.35705
"Vidyaranyapura Road, Bengaluru",Dodda Bommasandra,10,10/1/2015,15115.03779
"5th Main Singapura Layout, Bengaluru",Kuvempu Nagar,11,10/1/2015,15101.16723
"0 8th Cross Road, Yelahanka, Bengaluru",Jakkuru,5,10/1/2015,15121.38051
"Manyata Tech Park Road, Manyata Residency, Manayata Tech Park, Thanisandra, Bengaluru",Thanisandra,6,10/1/2015,15146.90404
"0 Amruthahalli Main Road, Talacauvery Layout, Sharada Nagar, Sneha Nagar, Byatarayanapura, Bengaluru",Byatarayanapura,7,10/1/2015,15123.6268
"Gulmohar Residency, 6th A Cross Road, Bhadrappa Layout, Koti Hosahalli, Bengaluru",Kodigehalli,8,10/1/2015,15134.9584
"GKVK Road, Vignana Kendra, Bengaluru",Vidyaranyapura,9,10/1/2015,15109.76305
"1188, Sir M Vishweshwaraiah Layout 6th Block, Vishveshwaraya Nagar, Bengaluru",Ullalu,130,10/1/2015,15134.12918
"3rd Cross Road, Stage II, Kengeri Satellite Town, Bengaluru",Kengeri,159,10/1/2015,15152.26145
"0 Thigalarapalya Main Road, Peenya 2nd Stage, Vaddarapalya, Ragavendra Industrial Estate, Karihobanahalli",Dodda Bidarakallu,40,10/1/2015,15139.24388
"Magadi Main Road, BEL Layout, 1st Stage, Bharat Nagar, Bengaluru",Herohalli,72,10/1/2015,15145.03275
"Tata Aquila Heights, HMT Estate, Jalahalli, Bengaluru",Jalahalli,16,10/1/2015,15145.82696
"300 43rd Main Road, Jawaregowda Nagar, Javarandoddi, RR Nagar, Bengaluru",Rajarajeshwari Nagar,160,10/1/2015,15118.92023
"0 7th D Main Road, Bandappa Garden, Mathikere, Bengaluru",J P Park,17,10/1/2015,15187.30573
"0 4th Cross Road, H Gurumurthy ReddyColony, Yeshwanthpur, Bengaluru",Yeshwanthpura,37,10/1/2015,15222.00744
"700 Ashwath Katte Road, Yeshwanthpur Suburb II Stage, Peenya, Peenya, Bengaluru",HMT Ward,38,10/1/2015,15229.65418
"Ramanjaneya Temple Road, Jenakal Siddeswara Nagar, Nandini Layout, Bengaluru",Lakshmi Devi Nagar,42,10/1/2015,15239.38531
"0 17th Main Road, Narasimhaswamy Nagar, Laggere, Bengaluru",Laggere,69,10/1/2015,15239.97889
"Service Road, Papreddy Palya, 2nd Stage, Nagarbhavi, Bengaluru",Kottegepalya,73,10/1/2015,15187.36792
"Kammagondana Halli Road, Srikrupa Layout, Abbigere, Abbigere, Bengaluru",Shettihalli,12,10/1/2015,15128.11312
"3rd Main, Shetty Halli, Jalahalli West, Bengaluru",Mallasandra,13,10/1/2015,15179.53348
"Manjunath Nagar Main Road, Vijayalakshmi Layout, Manjunatha Nagar, Bagalakunte, Bengaluru",Bagalakunte,14,10/1/2015,15161.46088
"0 1st Cross Road, Kalahasti Nagar, Prashanth Nagar, T. Dasarahalli, Bengaluru",T Dasarahalli,15,10/1/2015,15205.91282
"Andrahalli Main Road, Vidya Nagar, Peenya, Bengaluru",Chokkasandra,39,10/1/2015,15180.54345
"400 12th Cross Road, Peenya Industrial Area Phase IV, Peenya, Bengaluru",Peenya Industrial Area,41,10/1/2015,15217.43481
"2nd Main Road, Rajagopala Nagar, Peenya, Bengaluru",Rajagopal Nagar,70,10/1/2015,15236.64768
"6th Cross Road, Lakshman Nagar, State Bank of India Colony, Bengaluru",Hegganahalli,71,10/1/2015,15203.80409
"Sai Residency, Sannakki Bayalu, Vrishabha Nagar, Kamaksipalya, Bengaluru",Vrisabhavathi Nagar,102,10/1/2015,15218.24932
"0 5th Cross Road, Panchadeep Colony, Nandini Layout, Bengaluru",Nandini Layout,43,10/1/2015,15227.26387
"500 9th Cross, APMC Yard, Yeshwanthpur Industrial Suburb, Mahalakshmi Layout, Bengaluru",Marappana Palya,44,10/1/2015,15229.29386
"Samartha Infosolutions, 3rd Main Road, West of Chord Road 2nd Stage, Nagapura, Bengaluru",Nagapura,67,10/1/2015,15194.9512
"0 8th Cross Road, Satyanarayana Layout, Maruthi Nagar, Bengaluru",Mahalakshimpuram,68,10/1/2015,15212.29232
"Olety Heritage, 15th Main Road, Maruthi Nagar, Basaweshwara Nagar, Bengaluru",Shakthi Ganapathi Nagar,74,10/1/2015,15211.38042
"100 18th Main Road, JC Nagar, Kurubarahalli, Basaweshwara Nagar, Bengaluru",Shankar Matt,75,10/1/2015,15215.22229
"94, RMV 2nd Stage, Ashwath Nagar, Armane Nagar, Bengaluru",Aramane Nagara,35,10/1/2015,15152.28331
"500 MD Rajsikhar Road, Gokula Extension, Mathikere Extension, Mathikere, Bengaluru",Mattikere,36,10/1/2015,15194.25468
"18, Malleshwaram West, Bengaluru",Malleswaram,45,10/1/2015,15195.14286
"0 DB Street, M V Block, Guttahalli, Bengaluru",Rajamahal Guttahalli,64,10/1/2015,15175.8324
"49, Malleshwaram West, Bengaluru",Kadu Malleshwar Ward,65,10/1/2015,15188.18128
"2500 1st Main Road, E block, 2nd Stage, Rajaji Nagar, Bengaluru",Subramanya Nagar,66,10/1/2015,15196.02989
"0 2nd Cross Road, Srirampura, Bengaluru",Gayithri Nagar,76,10/1/2015,15201.34497
"400 8th Cross Road, RMV 2nd Stage, Dollars Colony, R.M.V. 2nd Stage, Bengaluru",Radhakrishna Temple Ward,18,10/1/2015,15171.06989
"0 6th B Cross Road, RMV, Stage 2, Sanjaynagar, Bengaluru",Sanjaya Nagar,19,10/1/2015,15163.78598
"Unnamed Road, Sanjaynagar, Bengaluru",Ganga Nagar,20,10/1/2015,15167.64852
"Siroya Environ, Chola Nagar, Anandnagar, Hebbal, Bengaluru",Hebbala,21,10/1/2015,15177.02858
"Bhuwana Siri Apartments, 10th A Cross Road, Kanaka Nagar, Hebbal, Bengaluru",Vishwanath Nagenahalli,22,10/1/2015,15187.66008
"557, Dinnur, Hebbal, Bengaluru",Manorayanapalya,33,10/1/2015,15181.32094
"Mandenda Nilayam, 5th Main Road, Ganga Nagar Extension, Ganga Nagar, Bengaluru",Gangenahalli,34,10/1/2015,15156.85875
"300 14th Cross Road, 2nd Block, RT Nagar, Bengaluru",Jayachamarajendra Nagar,46,10/1/2015,15177.01261
"400 Masjid Road, Kushal Nagar, Kadugondanahalli, Bengaluru",Kushal Nagar,31,10/1/2015,15224.9242
"1085, Shampura, Kaval Bairasandra, Bengaluru",Kaval Bairasandra,32,10/1/2015,15204.94124
"null4th Cross Road, Modi Garden, Kaval Bairasandra, Bengaluru",Devara Jeevanahalli,47,10/1/2015,15184.71981
"100 3rd Cross Road, Dubai Layout, Amar layout, Kaval Bairasandra, Bengaluru",Muneshwara Nagar,48,10/1/2015,15214.89424
"0 Davis Road, Sagayapura, Richards Town, Bengaluru",Sagayarapuram,60,10/1/2015,15199.05812
"Masjid e Taqwa, S K Garden, Wahid Garden, Benson Town, Bengaluru",S K Garden,61,10/1/2015,15177.2328
"0 Coles Road, Cleveland Town, Pulikeshi Nagar, Bengaluru",Pulikeshinagar,78,10/1/2015,15179.35693
"creative elegance, 2nd A Cross, Vyalikaval HBCS Layout, Nagavara, Bengaluru",Nagavara,23,10/1/2015,15215.47635
"SRI NILAYAM #574, 15th Main Road, 5th Block, Telecom Layout, HBR Layout, Bengaluru",HBR Layout,24,10/1/2015,15209.62275
"800 2nd Cross Road, HRBR Layout 1st Block, HRBR Layout, Kalyan Nagar, Bengaluru",Banasavadi,27,10/1/2015,15198.78041
"MM Buildings, Kammanahalli Main Road, Ramaswamipalya, Lingarajapuram, Bengaluru",Kammanahalli,28,10/1/2015,15214.88209
"300 3rd Cross Road, Indra Nagar, Kacharakanahalli, Bengaluru",Kacharkanahalli,29,10/1/2015,15224.05243
"0 5th Cross Road, Vinobha Nagar, Kadugondanahalli, Bengaluru",Kadugondanahalli,30,10/1/2015,15240.65993
"0 Lokesh Tent Main Road, Lingarajapura Village, Lingarajapuram, Bengaluru",Lingarajapura,49,10/1/2015,15236.42423
"Saijothi, 1st Cross Road, D Costa Layout, Cooke Town, Bengaluru",Maruthi Seva Nagar,59,10/1/2015,15189.99192
"Oxford Spires, Rustum Bagh Main Road, Rustam Bagh Layout, Bengaluru",Konena Agrahara,113,10/1/2015,15151.9123
"0 1st Cross Road, Sadanandanagar, Bennigana Halli, Bengaluru",Benniganahalli,50,10/1/2015,15164.86545
"C6/10, C6/10, 1st Phase, C V Raman Nagar, Bengaluru",C V Raman Nagar,57,10/1/2015,15157.63674
"Lalit Residency, 1st Cross Street, HAL 3rd Stage, Bhoomi Reddy Colony, New Tippasandra, Bengaluru",New Tippasandara,58,10/1/2015,15165.30471
"Saint Johns Church Cemetry Road, Kalhalli, Ulsoor, Bengaluru",Sarvagna Nagar,79,10/1/2015,15156.85346
"25/6, Indira Nagar 1st Stage, Stage 1, Indiranagar, Bengaluru",Hoysala Nagar,80,10/1/2015,15162.43865
"Pavan Enclave, 16th B Main Road, HAL 2nd Stage, Kodihalli, Bengaluru",Jeevanbhima Nagar,88,10/1/2015,15163.07327
"0 Doctor Ambedkar Veedhi, Ambedkar Veedhi, Sampangi Rama Nagar, Bengaluru",Sampangiram Nagar,110,10/1/2015,15189.89064
"0 3rd Cross Road, Munimarappa Garden, J.C.Nagar, Bengaluru",Ramaswamy Palya,62,10/1/2015,15157.9115
"1st Cross Road, Nandi Durga Road Extension, Jayamahal, Bengaluru",Jayamahal,63,10/1/2015,15161.59835
"Kensington Road, Ulsoor, Bengaluru",Halsoor,90,10/1/2015,15172.6595
"0 Fruit Street Road, 1st Block, Bharati Nagar, Shivaji Nagar, Bengaluru",Bharathi Nagar,91,10/1/2015,15189.59311
"Barkat Manzil, Sulthangunta, Shivaji Nagar, Bengaluru",Shivaji Nagar,92,10/1/2015,15190.15345
"0 Sankey Road, Abshot Layout, Vasanth Nagar, Bengaluru",Vasanth Nagar,93,10/1/2015,15186.32201
"0 Museum Road, Shanthala Nagar, Ashok Nagar, Bengaluru",Shantala Nagar,111,10/1/2015,15192.61739
"0 12th Cross Road, HAL 2nd Stage, Doopanahalli, Indiranagar, Bengaluru",Domlur,112,10/1/2015,15157.29144
"Intermediate Ring Road, Ejipura, Bengaluru",Agaram,114,10/1/2015,15118.71885
"100 Lower Agaram Road, Rose Garden, Vannarpet Layout, Viveka Nagar, Bengaluru",Vannarpet,115,10/1/2015,15192.96001
"Rose Garden 7th A Cross, Rose Garden, Richard Xavier's colony, Neelasandra, Bengaluru",Nilasandra,116,10/1/2015,15199.75109
"0 Hosur Road, Langford Town, Shanti Nagar, Bengaluru",Shanthi Nagar,117,10/1/2015,15209.30138
"0 4th Main Road, Lingayana Palya, Jogupalya, Bengaluru",Jogupalya,89,10/1/2015,15173.97544
"0 DK Lane, Anchepet, Chickpet, Bengaluru",Chickpete,109,10/1/2015,15228.66933
"200 12th Main Road, Keshava Nagar, Binnipete, Bengaluru",Cottonpete,120,10/1/2015,15238.30051
"0 5th A Cross Road, Mariyappanapalya, Binnipete, Bengaluru",Binnipete,121,10/1/2015,15249.03721
