STATE_UT,date,maximum_2m_air_temperature,mean_2m_air_temperature,minimum_2m_air_temperature
WEST BENGAL,4/1/2000,308.1403318,301.9394968,296.70685
WEST BENGAL,7/1/2000,305.8210461,301.3542092,298.38098
WEST BENGAL,10/1/2000,303.0157946,297.0418849,290.54807
WEST BENGAL,1/1/2001,303.0830216,295.5029132,287.6749
WEST BENGAL,4/1/2001,307.7632506,301.8211512,297.09088
WEST BENGAL,7/1/2001,305.2198008,301.4472108,298.6207
WEST BENGAL,10/1/2001,302.896984,297.0833423,291.4121
WEST BENGAL,1/1/2002,303.608109,296.1012846,288.21707
WEST BENGAL,4/1/2002,308.4907565,301.9998784,296.63547
WEST BENGAL,7/1/2002,306.6419532,301.6020592,298.67078
WEST BENGAL,10/1/2002,303.5225822,296.9380284,290.3287
WEST BENGAL,1/1/2003,302.4257917,294.9717221,287.4904
WEST BENGAL,4/1/2003,308.5804811,302.4904677,297.3034
WEST BENGAL,7/1/2003,305.3987192,301.5715908,298.68204
WEST BENGAL,10/1/2003,303.0152599,296.7711152,290.4686
WEST BENGAL,1/1/2004,303.8789999,295.7579354,287.73056
WEST BENGAL,4/1/2004,308.8777892,302.6098549,297.4154
WEST BENGAL,7/1/2004,305.5966567,301.3132547,298.15158
WEST BENGAL,10/1/2004,303.0599086,297.1539722,290.35184
WEST BENGAL,1/1/2005,303.6549856,296.4205533,288.57187
WEST BENGAL,4/1/2005,309.3341314,302.9289563,297.18967
WEST BENGAL,7/1/2005,306.2145093,301.6181326,298.83206
WEST BENGAL,10/1/2005,302.6958843,296.4722696,290.7909
WEST BENGAL,1/1/2006,305.9991271,296.8424899,289.12912
WEST BENGAL,4/1/2006,308.0084354,302.2032119,297.30066
WEST BENGAL,7/1/2006,305.9697977,301.4104051,298.44138
WEST BENGAL,10/1/2006,304.0473508,297.4798155,290.9963
WEST BENGAL,1/1/2007,303.8271465,295.5558867,288.44962
WEST BENGAL,4/1/2007,308.9981313,302.5324877,297.4295
WEST BENGAL,7/1/2007,306.1377236,301.4980822,298.4109
WEST BENGAL,10/1/2007,302.8288146,296.9245296,290.53937
WEST BENGAL,1/1/2008,303.2189308,295.4112025,288.11624
WEST BENGAL,4/1/2008,308.1727463,302.0568126,296.47876
WEST BENGAL,7/1/2008,305.0387302,301.3013612,298.59595
WEST BENGAL,10/1/2008,303.7447544,297.4630811,290.58752
WEST BENGAL,1/1/2009,304.8419215,297.177519,290.21603
WEST BENGAL,4/1/2009,309.4786971,302.855757,297.5321
WEST BENGAL,7/1/2009,306.4763345,301.6418302,298.7261
WEST BENGAL,10/1/2009,304.1661438,297.3080285,289.69888
WEST BENGAL,1/1/2010,304.4513978,296.4242911,289.70248
WEST BENGAL,4/1/2010,308.6456587,302.97779,298.63785
WEST BENGAL,7/1/2010,306.0203191,301.8375648,298.9593
WEST BENGAL,10/1/2010,304.2190634,297.6687109,291.21414
WEST BENGAL,1/1/2011,303.9537961,295.8495683,287.57596
WEST BENGAL,4/1/2011,307.8052456,301.9946014,297.31174
WEST BENGAL,7/1/2011,306.2883208,301.3838273,298.51605
WEST BENGAL,10/1/2011,303.5309896,297.1988151,290.38394
WEST BENGAL,1/1/2012,304.5281498,295.9356395,287.5244
WEST BENGAL,4/1/2012,309.9238424,303.0804854,296.66702
WEST BENGAL,7/1/2012,306.0303204,301.6019153,298.7614
WEST BENGAL,10/1/2012,303.0233365,296.3103812,288.8858
WEST BENGAL,1/1/2013,304.363605,295.5562318,287.06567
WEST BENGAL,4/1/2013,308.2433372,302.2005568,297.24515
WEST BENGAL,7/1/2013,305.7041161,301.5933046,298.68738
WEST BENGAL,10/1/2013,303.1950336,296.6479595,290.54736
WEST BENGAL,1/1/2014,304.1936168,295.3365426,287.7423
WEST BENGAL,4/1/2014,310.3510273,303.1103503,297.58365
WEST BENGAL,7/1/2014,306.0587463,301.7530454,298.81104
WEST BENGAL,10/1/2014,304.0781708,296.7605578,289.704
WEST BENGAL,1/1/2015,303.5268524,295.9063858,288.31485
WEST BENGAL,4/1/2015,308.4805393,302.3327023,297.80292
WEST BENGAL,7/1/2015,306.9622571,301.9559471,298.55402
WEST BENGAL,10/1/2015,304.4234812,297.7660218,291.23364
WEST BENGAL,1/1/2016,304.4938809,296.9732006,289.71976
WEST BENGAL,4/1/2016,309.4871233,303.1015688,298.1937
WEST BENGAL,7/1/2016,305.8439881,301.7809502,298.76614
WEST BENGAL,10/1/2016,304.3502537,297.2590101,291.47736
WEST BENGAL,1/1/2017,303.7115255,295.9526411,288.63516
WEST BENGAL,4/1/2017,308.4034989,302.6049501,297.32513
WEST BENGAL,7/1/2017,306.0921145,302.0164247,299.3101
WEST BENGAL,10/1/2017,303.974382,297.1343111,290.31363
WEST BENGAL,1/1/2018,304.0447712,295.8819104,288.8546
WEST BENGAL,4/1/2018,308.3833704,302.0650973,296.4076
WEST BENGAL,7/1/2018,306.7190368,302.0812595,299.2053
WEST BENGAL,10/1/2018,303.9698347,296.9324463,290.05762
WEST BENGAL,1/1/2019,304.2014313,295.6433732,287.9323
WEST BENGAL,4/1/2019,308.350521,302.7994186,297.4442
WEST BENGAL,7/1/2019,306.9719134,302.0477575,298.92563
WEST BENGAL,10/1/2019,303.6252924,297.0721569,290.85785
WEST BENGAL,1/1/2020,303.3897774,294.9848962,288.17957
WEST BENGAL,4/1/2020,307.5751994,301.8618843,296.96188
