Ward_No,date,mean
50,8/23/2018,-0.326650798
52,8/23/2018,-0.326650798
51,8/23/2018,-0.326650798
54,8/23/2018,-0.326650798
53,8/23/2018,-0.326650798
55,8/23/2018,-0.371145189
37,8/23/2018,-0.295153326
40,8/23/2018,-0.316737217
38,8/23/2018,-0.290130809
39,8/23/2018,-0.337385591
41,8/23/2018,-0.409245362
42,8/23/2018,-0.409810755
43,8/23/2018,-0.409819245
45,8/23/2018,-0.407825035
46,8/23/2018,-0.329149899
44,8/23/2018,-0.367134551
11,8/23/2018,-0.417084236
12,8/23/2018,-0.369848164
13,8/23/2018,-0.409307584
14,8/23/2018,-0.381922723
1,8/23/2018,-0.407492419
2,8/23/2018,-0.410156876
3,8/23/2018,-0.409903226
4,8/23/2018,-0.410582124
5,8/23/2018,-0.410156876
6,8/23/2018,-0.410156876
7,8/23/2018,-0.410156876
9,8/23/2018,-0.410129761
10,8/23/2018,-0.410024854
8,8/23/2018,-0.410067808
29,8/24/2018,-0.155157597
28,8/24/2018,-0.20959839
27,8/24/2018,-0.21780233
26,8/24/2018,-0.23906743
25,8/24/2018,-0.250109085
24,8/24/2018,-0.281374125
30,8/24/2018,-0.104741031
31,8/24/2018,0.026661998
32,8/24/2018,-0.026329441
77,8/24/2018,-0.669235072
76,8/24/2018,-0.621397074
74,8/24/2018,-0.601047264
72,8/24/2018,-0.592561806
68,8/24/2018,-0.613291278
67,8/24/2018,-0.592130846
69,8/24/2018,-0.689240655
70,8/24/2018,-0.607651476
71,8/24/2018,-0.594038392
73,8/24/2018,-0.604875691
75,8/24/2018,-0.640793555
34,8/24/2018,-0.363352548
36,8/24/2018,-0.209364178
33,8/24/2018,-0.159420609
35,8/24/2018,-0.298918602
15,8/24/2018,-0.635459823
16,8/24/2018,-0.515070551
17,8/24/2018,-0.558663888
18,8/24/2018,-0.519111459
19,8/24/2018,-0.484157166
20,8/24/2018,-0.488069713
